pl_name,hostname,default_flag,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag,st_refname,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_logg,st_loggerr1,st_loggerr2,st_logglim,sy_refname,rastr,ra,decstr,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2,rowupdate,pl_pubdate,releasedate
Kepler-1157 b,Kepler-1157,1,1,1,Transit,2016,Kepler,Published Confirmed,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,4.45743164,0.00001699,-0.00001699,0,,,,,1.090,0.040,-0.200,0,0.097,0.004,-0.018,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,4679.00,54.66,-58.05,0,0.71,0.03,-0.03,0,0.76,0.03,-0.04,0,0.050,0.147,-0.177,0,[Fe/H],4.62,0.01,-0.03,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h52m29.02s,283.1209268,+43d31m32.05s,43.5255701,342.1440000,2.3995000,-2.3995000,14.6030000,0.2400000,-0.2400000,12.0150000,0.0230000,-0.0230000,14.3769000,0.0003030,-0.0003030,2016-05-06 09:19:16,2016-05,2016-05-10
Kepler-1158 b,Kepler-1158,1,1,1,Transit,2016,Kepler,Published Confirmed,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,13.53962930,0.00009329,-0.00009329,0,,,,,2.340,0.460,-0.460,0,0.209,0.041,-0.041,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,6203.00,91.16,-81.11,0,1.95,0.37,-0.38,0,1.41,0.13,-0.13,0,0.180,0.096,-0.100,0,[Fe/H],4.01,0.15,-0.12,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h28m56.14s,292.2339048,+41d34m30.66s,41.5751832,1484.2500000,36.9350000,-36.9350000,13.6180000,0.1030000,-0.1030000,12.2710000,0.0230000,-0.0230000,13.5744000,0.0001960,-0.0001960,2016-05-06 09:19:17,2016-05,2016-05-10
Kepler-1159 b,Kepler-1159,1,1,1,Transit,2016,Kepler,Published Confirmed,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,22.70816791,0.00009541,-0.00009541,0,,,,,2.370,1.030,-0.370,0,0.211,0.092,-0.033,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,6217.00,147.74,-196.66,0,1.28,0.56,-0.20,0,1.19,0.17,-0.11,0,0.040,0.139,-0.148,0,[Fe/H],4.30,0.11,-0.25,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h37m03.92s,294.2663250,+45d12m15.23s,45.2042317,1213.7100000,28.2200000,-28.2200000,14.6780000,0.0690000,-0.0690000,13.1560000,0.0300000,-0.0300000,14.5451000,0.0002730,-0.0002730,2016-05-06 09:19:17,2016-05,2016-05-10
Kepler-1160 b,Kepler-1160,1,1,1,Transit,2016,Kepler,Published Confirmed,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,7.97034958,0.00003122,-0.00003122,0,,,,,2.140,0.280,-0.140,0,0.191,0.025,-0.012,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,5519.00,61.23,-63.44,0,0.89,0.11,-0.05,0,0.92,0.04,-0.04,0,0.010,0.127,-0.163,0,[Fe/H],4.51,0.04,-0.11,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h11m31.05s,287.8793899,+43d21m50.67s,43.3640752,1077.6300000,36.8700000,-36.8700000,16.0060000,0.2400000,-0.2400000,14.1600000,0.0580000,-0.0580000,15.8003000,0.0005390,-0.0005390,2016-05-06 09:19:18,2016-05,2016-05-10
Kepler-1161 b,Kepler-1161,1,1,1,Transit,2016,Kepler,Published Confirmed,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,10.71252541,0.00003876,-0.00003876,0,,,,,2.130,0.500,-0.130,0,0.190,0.045,-0.012,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,4253.00,55.15,-52.76,0,0.57,0.03,-0.03,0,0.59,0.03,-0.04,0,-0.350,0.133,-0.148,0,[Fe/H],4.70,0.02,-0.02,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h56m18.49s,299.0770621,+45d26m26.01s,45.4405583,547.7260000,9.8530000,-9.8530000,16.1630000,0.3320000,-0.3320000,13.1410000,0.0280000,-0.0280000,15.8004000,0.0005420,-0.0005420,2016-05-06 09:19:18,2016-05,2016-05-10
Kepler-1162 b,Kepler-1162,1,1,1,Transit,2016,Kepler,Published Confirmed,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,32.56370690,0.00024720,-0.00024720,0,,,,,2.210,0.500,-0.210,0,0.197,0.045,-0.019,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,5390.00,61.74,-58.89,0,0.84,0.07,-0.05,0,0.89,0.04,-0.04,0,-0.030,0.148,-0.149,0,[Fe/H],4.54,0.04,-0.08,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h53m10.09s,283.2920273,+45d26m02.33s,45.4339813,940.2110000,25.4545000,-25.4545000,15.7490000,0.0920000,-0.0920000,13.7530000,0.0540000,-0.0540000,15.4855000,0.0004090,-0.0004090,2016-05-06 09:19:19,2016-05,2016-05-10
Kepler-1163 b,Kepler-1163,1,1,1,Transit,2016,Kepler,Published Confirmed,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,6.11786898,0.00002808,-0.00002808,0,,,,,1.030,0.170,-0.110,0,0.092,0.015,-0.010,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,6302.00,69.67,-63.95,0,1.35,0.23,-0.13,0,1.22,0.07,-0.05,0,0.020,0.079,-0.085,0,[Fe/H],4.26,0.08,-0.11,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h20m56.61s,290.2358630,+50d01m48.24s,50.0300654,478.6470000,4.5505000,-4.5505000,12.2080000,0.0690000,-0.0690000,10.9710000,0.0220000,-0.0220000,12.1183000,0.0001660,-0.0001660,2016-05-06 09:19:19,2016-05,2016-05-10
Kepler-1164 b,Kepler-1164,1,1,1,Transit,2016,Kepler,Published Confirmed,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,3.97599768,0.00001086,-0.00001086,0,,,,,1.120,0.040,-0.070,0,0.100,0.004,-0.006,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,5183.00,80.28,-63.78,0,0.79,0.02,-0.02,0,0.85,0.03,-0.04,0,-0.030,0.105,-0.105,0,[Fe/H],4.57,0.02,-0.02,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h10m07.11s,287.5296372,+38d53m40.22s,38.8945065,431.6220000,3.2200000,-3.2200000,14.3210000,0.1370000,-0.1370000,12.2030000,0.0200000,-0.0200000,14.0899000,0.0004320,-0.0004320,2016-05-06 09:19:20,2016-05,2016-05-10
Kepler-1165 b,Kepler-1165,1,1,1,Transit,2016,Kepler,Published Confirmed,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,9.47852200,0.00005909,-0.00005909,0,,,,,1.550,0.500,-0.190,0,0.138,0.045,-0.017,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,6080.00,97.21,-115.97,0,1.18,0.39,-0.14,0,1.13,0.12,-0.08,0,0.050,0.135,-0.155,0,[Fe/H],4.34,0.09,-0.20,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h07m53.09s,286.9712284,+44d42m29.76s,44.7082669,1575.2000000,48.8800000,-48.8800000,14.5210000,0.1140000,-0.1140000,13.0700000,0.0290000,-0.0290000,14.3923000,0.0002840,-0.0002840,2016-05-06 09:19:21,2016-05,2016-05-10
Kepler-1166 b,Kepler-1166,1,1,1,Transit,2016,Kepler,Published Confirmed,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,33.24068820,0.00028000,-0.00028000,0,,,,,1.690,0.620,-0.140,0,0.151,0.055,-0.012,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,5446.00,83.15,-87.62,0,0.86,0.10,-0.06,0,0.90,0.04,-0.05,0,-0.020,0.143,-0.180,0,[Fe/H],4.53,0.04,-0.11,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h21m23.64s,290.3484956,+50d54m10.22s,50.9028387,634.9060000,7.9460000,-7.9460000,14.6500000,0.0690000,-0.0690000,12.7370000,0.0280000,-0.0280000,14.4660000,0.0002760,-0.0002760,2016-05-06 09:19:21,2016-05,2016-05-10
Kepler-1167 b,Kepler-1167,1,1,1,Transit,2016,Kepler,Published Confirmed,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,1.00393374,0.00000268,-0.00000268,0,,,,,1.710,0.120,-0.120,0,0.153,0.011,-0.011,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,4971.00,96.57,-125.10,0,0.75,0.04,-0.04,0,0.79,0.04,-0.05,0,-0.050,0.163,-0.175,0,[Fe/H],4.60,0.03,-0.04,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h53m12.64s,298.3026595,+47d41m38.28s,47.6939654,820.9050000,24.9320000,-24.9320000,16.0470000,0.2290000,-0.2290000,13.6630000,0.0450000,-0.0450000,15.9292000,0.0005620,-0.0005620,2016-05-06 09:19:22,2016-05,2016-05-10
Kepler-1169 b,Kepler-1169,1,1,1,Transit,2016,Kepler,Published Confirmed,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,6.11009134,0.00002806,-0.00002806,0,,,,,0.940,0.060,-0.060,0,0.084,0.005,-0.005,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,6191.00,80.54,-76.47,0,1.23,0.06,-0.05,0,1.24,0.04,-0.04,0,0.260,0.067,-0.059,0,[Fe/H],4.35,0.03,-0.03,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h39m38.78s,294.9115874,+46d29m29.30s,46.4914718,522.8230000,5.0825000,-5.0825000,12.7070000,0.0570000,-0.0570000,11.4090000,0.0180000,-0.0180000,12.6852000,0.0001530,-0.0001530,2016-05-06 09:19:23,2016-05,2016-05-10
Kepler-1170 b,Kepler-1170,1,1,1,Transit,2016,Kepler,Published Confirmed,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,9.98969327,0.00004242,-0.00004242,0,,,,,2.410,0.190,-0.170,0,0.215,0.017,-0.015,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,5069.00,120.38,-96.50,0,0.76,0.05,-0.05,0,0.80,0.04,-0.05,0,-0.090,0.177,-0.189,0,[Fe/H],4.58,0.03,-0.05,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h28m40.45s,292.1685422,+43d46m46.55s,43.7795963,1050.4500000,36.7150000,-36.7150000,16.2040000,0.1380000,-0.1380000,13.8060000,0.0590000,-0.0590000,15.9093000,0.0005320,-0.0005320,2016-05-06 09:19:24,2016-05,2016-05-10
Kepler-1171 b,Kepler-1171,1,1,1,Transit,2016,Kepler,Published Confirmed,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,1.44259224,0.00000219,-0.00000219,0,,,,,2.560,0.680,-0.500,0,0.228,0.061,-0.045,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,7044.00,277.69,-199.09,0,1.95,0.51,-0.38,0,1.58,0.18,-0.17,0,-0.010,0.152,-0.175,0,[Fe/H],4.05,0.15,-0.15,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h39m50.14s,294.9589285,+38d35m29.75s,38.5915968,573.0000000,9.9335000,-9.9335000,11.6470000,0.0160000,-0.0160000,10.5470000,0.0170000,-0.0170000,11.4587000,0.0004220,-0.0004220,2016-05-06 09:19:24,2016-05,2016-05-10
Kepler-1172 b,Kepler-1172,1,1,1,Transit,2016,Kepler,Published Confirmed,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,26.02044230,0.00018860,-0.00018860,0,,,,,3.200,0.400,-0.280,0,0.285,0.036,-0.025,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,5558.00,144.94,-137.66,0,0.89,0.11,-0.07,0,0.92,0.06,-0.06,0,-0.040,0.145,-0.193,0,[Fe/H],4.51,0.05,-0.10,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h21m53.88s,290.4744875,+37d45m59.58s,37.7665499,1306.5300000,53.1200000,-53.1200000,16.0830000,0.0920000,-0.0920000,14.1400000,0.0620000,-0.0620000,15.8463000,0.0005230,-0.0005230,2016-05-06 09:19:25,2016-05,2016-05-10
Kepler-1173 b,Kepler-1173,1,1,1,Transit,2016,Kepler,Published Confirmed,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,0.76985360,0.00000120,-0.00000120,0,,,,,0.890,0.230,-0.070,0,0.079,0.021,-0.006,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,5252.00,92.48,-116.76,0,0.82,0.06,-0.04,0,0.86,0.04,-0.05,0,0.000,0.148,-0.164,0,[Fe/H],4.55,0.03,-0.07,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h32m31.48s,293.1311803,+45d39m48.30s,45.6634153,377.0600000,2.3975000,-2.3975000,13.8960000,0.1030000,-0.1030000,11.8840000,0.0260000,-0.0260000,13.8043000,0.0002270,-0.0002270,2016-05-06 09:19:25,2016-05,2016-05-10
Kepler-1174 b,Kepler-1174,1,1,1,Transit,2016,Kepler,Published Confirmed,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,6.89225223,0.00002664,-0.00002664,0,,,,,1.590,0.310,-0.160,0,0.142,0.028,-0.014,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,5936.00,117.34,-103.81,0,1.04,0.20,-0.10,0,1.04,0.07,-0.07,0,-0.040,0.148,-0.205,0,[Fe/H],4.42,0.07,-0.14,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h47m19.54s,281.8314296,+42d17m56.01s,42.2988910,1408.7500000,27.1850000,-27.1850000,14.2710000,0.1490000,-0.1490000,12.7620000,0.0190000,-0.0190000,14.1590000,0.0002280,-0.0002280,2016-05-06 09:19:26,2016-05,2016-05-10
Kepler-1175 b,Kepler-1175,1,1,1,Transit,2016,Kepler,Published Confirmed,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,37.94563000,0.00017320,-0.00017320,0,,,,,2.990,0.270,-0.230,0,0.267,0.024,-0.021,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,5453.00,66.21,-80.38,0,0.86,0.07,-0.06,0,0.90,0.04,-0.05,0,-0.040,0.153,-0.178,0,[Fe/H],4.53,0.04,-0.08,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h16m34.24s,289.1426847,+46d48m46.68s,46.8129656,1121.8900000,58.4750000,-58.4750000,15.9720000,0.1150000,-0.1150000,14.1490000,0.0550000,-0.0550000,15.9163000,0.0005860,-0.0005860,2016-05-06 09:19:26,2016-05,2016-05-10
Kepler-1176 b,Kepler-1176,1,1,1,Transit,2016,Kepler,Published Confirmed,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,24.17385790,0.00013360,-0.00013360,0,,,,,2.450,0.630,-0.320,0,0.219,0.056,-0.029,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,5844.00,264.61,-268.56,0,1.02,0.26,-0.13,0,1.01,0.11,-0.08,0,-0.010,0.138,-0.165,0,[Fe/H],4.42,0.09,-0.17,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h51m40.73s,297.9197240,+45d16m27.13s,45.2742038,864.6990000,22.9595000,-22.9595000,15.2700000,0.0920000,-0.0920000,13.3100000,0.0330000,-0.0330000,15.0496000,0.0004150,-0.0004150,2016-05-06 09:19:27,2016-05,2016-05-10
Kepler-1178 b,Kepler-1178,1,1,1,Transit,2016,Kepler,Published Confirmed,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,31.80634000,0.00038570,-0.00038570,0,,,,,1.070,0.060,-0.080,0,0.095,0.005,-0.007,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,4990.00,58.43,-68.54,0,0.75,0.03,-0.04,0,0.80,0.04,-0.04,0,-0.050,0.155,-0.173,0,[Fe/H],4.59,0.03,-0.04,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h13m49.47s,288.4561183,+45d48m08.01s,45.8022258,482.2870000,4.7555000,-4.7555000,14.2120000,0.1260000,-0.1260000,11.7350000,0.0190000,-0.0190000,13.9597000,0.0005450,-0.0005450,2016-05-06 09:19:28,2016-05,2016-05-10
Kepler-1179 b,Kepler-1179,1,1,1,Transit,2016,Kepler,Published Confirmed,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,2.68505749,0.00000410,-0.00000410,0,,,,,1.320,0.090,-0.080,0,0.118,0.008,-0.007,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,5212.00,65.46,-65.67,0,0.81,0.05,-0.04,0,0.84,0.04,-0.05,0,-0.030,0.148,-0.169,0,[Fe/H],4.56,0.03,-0.06,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h56m23.38s,284.0974305,+47d48m37.75s,47.8104856,415.2050000,2.5430000,-2.5430000,14.2140000,0.1370000,-0.1370000,12.1890000,0.0220000,-0.0220000,14.0675000,0.0002000,-0.0002000,2016-05-06 09:19:28,2016-05,2016-05-10
Kepler-1180 b,Kepler-1180,1,1,1,Transit,2016,Kepler,Published Confirmed,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,16.86012860,0.00013690,-0.00013690,0,,,,,1.990,0.550,-0.270,0,0.178,0.049,-0.024,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,6077.00,243.54,-226.98,0,1.14,0.31,-0.15,0,1.09,0.16,-0.09,0,0.000,0.136,-0.178,0,[Fe/H],4.36,0.10,-0.16,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h43m32.99s,295.8874773,+43d09m21.58s,43.1559952,1596.8000000,82.7050000,-82.7050000,15.0810000,0.0690000,-0.0690000,13.5210000,0.0370000,-0.0370000,14.9844000,0.0003970,-0.0003970,2016-05-06 09:19:29,2016-05,2016-05-10
Kepler-1181 b,Kepler-1181,1,1,1,Transit,2016,Kepler,Published Confirmed,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,4.89337519,0.00002526,-0.00002526,0,,,,,1.570,0.650,-0.260,0,0.140,0.058,-0.023,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,6176.00,82.26,-87.31,0,1.30,0.54,-0.21,0,1.17,0.17,-0.10,0,0.030,0.126,-0.166,0,[Fe/H],4.27,0.13,-0.24,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h18m59.36s,289.7473165,+39d31m24.29s,39.5234131,938.4170000,11.9915000,-11.9915000,13.5490000,0.1140000,-0.1140000,12.3630000,0.0220000,-0.0220000,13.4553000,0.0002350,-0.0002350,2016-05-06 09:19:29,2016-05,2016-05-10
